127.0.0.1 - - [19/May/2025:12:05:43 +0530] "GET / HTTP/1.1" 404 752
0:0:0:0:0:0:0:1 - - [19/May/2025:12:05:45 +0530] "GET /Echanneling/admin_dashboard.jsp HTTP/1.1" 500 4302
0:0:0:0:0:0:0:1 - - [19/May/2025:12:05:45 +0530] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [19/May/2025:12:06:08 +0530] "GET /Echanneling/adminDashboard.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [19/May/2025:12:06:08 +0530] "GET /Echanneling/login.jsp HTTP/1.1" 200 8389
0:0:0:0:0:0:0:1 - - [19/May/2025:12:06:08 +0530] "GET /Echanneling/css/login.css HTTP/1.1" 200 3539
0:0:0:0:0:0:0:1 - - [19/May/2025:12:06:08 +0530] "GET /Echanneling/images/user-r.png HTTP/1.1" 200 50711
0:0:0:0:0:0:0:1 - - [19/May/2025:12:06:08 +0530] "GET /Echanneling/images/logo3.png HTTP/1.1" 200 58449
0:0:0:0:0:0:0:1 - - [19/May/2025:12:06:08 +0530] "GET /Echanneling/images/whatsapp-r.png HTTP/1.1" 200 112927
0:0:0:0:0:0:0:1 - - [19/May/2025:12:06:08 +0530] "GET /Echanneling/images/logo.png HTTP/1.1" 200 50693
0:0:0:0:0:0:0:1 - - [19/May/2025:12:06:08 +0530] "GET /Echanneling/images/facebook_logo.webp HTTP/1.1" 200 178246
0:0:0:0:0:0:0:1 - - [19/May/2025:12:06:08 +0530] "GET /Echanneling/images/twitter_l.webp HTTP/1.1" 200 47012
0:0:0:0:0:0:0:1 - - [19/May/2025:12:06:09 +0530] "GET /Echanneling/images/halomed2.png HTTP/1.1" 200 22385
0:0:0:0:0:0:0:1 - - [19/May/2025:12:06:16 +0530] "GET /Echanneling/GetDoctorServlet?view=profiles HTTP/1.1" 200 23199
0:0:0:0:0:0:0:1 - - [19/May/2025:12:06:16 +0530] "GET /Echanneling/css/DoctorProfiles.css HTTP/1.1" 200 1381
0:0:0:0:0:0:0:1 - - [19/May/2025:12:06:16 +0530] "GET /Echanneling/uploads/doctor23.jpg HTTP/1.1" 200 8463
0:0:0:0:0:0:0:1 - - [19/May/2025:12:06:16 +0530] "GET /Echanneling/uploads/doctor12.jpg HTTP/1.1" 200 26105
0:0:0:0:0:0:0:1 - - [19/May/2025:12:06:16 +0530] "GET /Echanneling/uploads/doctor11.jpg HTTP/1.1" 200 28976
0:0:0:0:0:0:0:1 - - [19/May/2025:12:06:16 +0530] "GET /Echanneling/uploads/doctor10.jpg HTTP/1.1" 200 35975
0:0:0:0:0:0:0:1 - - [19/May/2025:12:06:16 +0530] "GET /Echanneling/images/halomed1.png HTTP/1.1" 404 791
0:0:0:0:0:0:0:1 - - [19/May/2025:12:06:25 +0530] "GET /Echanneling/viewAvailability.jsp?doctorId=37 HTTP/1.1" 200 7274
0:0:0:0:0:0:0:1 - - [19/May/2025:12:06:29 +0530] "GET /Echanneling/Search.jsp HTTP/1.1" 200 10952
